id,participant_id,response_time,correct,trial_number,stimuli_number,response,task,color,attention,time_when,stimulus_chart,stimulus_order,stimulus_index,stimulus_color,stimulus_task,stimulus_trial_index,valid_response_time,valid_correct,stimulus_fields_match,is_answered,participant_type,is_complete
1515,63767a851344bd887e00249e,4125,1,5,barchart-first-11-same-shortest-5,right,shortest,same,dual,2026-03-18T15:04:48Z,barchart,first,11,same,shortest,5,TRUE,TRUE,TRUE,TRUE,study,TRUE
1516,63767a851344bd887e00249e,4352,1,6,barchart-first-09-same-shortest-6,left,shortest,same,dual,2026-03-18T15:04:54Z,barchart,first,9,same,shortest,6,TRUE,TRUE,TRUE,TRUE,study,TRUE
1517,63767a851344bd887e00249e,1804,1,7,barchart-first-26-random-shortest-7,left,shortest,random,dual,2026-03-18T15:04:58Z,barchart,first,26,random,shortest,7,TRUE,TRUE,TRUE,TRUE,study,TRUE
1518,63767a851344bd887e00249e,2152,1,8,barchart-first-12-same-shortest-8,left,shortest,same,dual,2026-03-18T15:05:02Z,barchart,first,12,same,shortest,8,TRUE,TRUE,TRUE,TRUE,study,TRUE
1519,63767a851344bd887e00249e,3012,1,9,barchart-first-02-random-shortest-9,right,shortest,random,dual,2026-03-18T15:05:08Z,barchart,first,2,random,shortest,9,TRUE,TRUE,TRUE,TRUE,study,TRUE
1520,63767a851344bd887e00249e,4275,1,10,barchart-first-25-double-shortest-10,right,shortest,double,dual,2026-03-18T15:05:15Z,barchart,first,25,double,shortest,10,TRUE,TRUE,TRUE,TRUE,study,TRUE
1521,63767a851344bd887e00249e,1605,1,11,barchart-first-14-same-shortest-11,left,shortest,same,dual,2026-03-18T15:05:18Z,barchart,first,14,same,shortest,11,TRUE,TRUE,TRUE,TRUE,study,TRUE
1522,63767a851344bd887e00249e,2211,1,12,barchart-first-01-double-shortest-12,right,shortest,double,dual,2026-03-18T15:05:23Z,barchart,first,1,double,shortest,12,TRUE,TRUE,TRUE,TRUE,study,TRUE
1523,63767a851344bd887e00249e,2760,1,13,barchart-first-04-same-shortest-13,right,shortest,same,dual,2026-03-18T15:05:29Z,barchart,first,4,same,shortest,13,TRUE,TRUE,TRUE,TRUE,study,TRUE
1524,63767a851344bd887e00249e,1353,1,14,barchart-first-03-double-shortest-14,right,shortest,double,dual,2026-03-18T15:05:32Z,barchart,first,3,double,shortest,14,TRUE,TRUE,TRUE,TRUE,study,TRUE
1525,63767a851344bd887e00249e,5458,0,15,barchart-first-14-random-shortest-15,right,shortest,random,dual,2026-03-18T15:05:39Z,barchart,first,14,random,shortest,15,TRUE,TRUE,TRUE,TRUE,study,TRUE
1526,63767a851344bd887e00249e,2081,1,16,barchart-first-15-random-shortest-16,right,shortest,random,dual,2026-03-18T15:05:44Z,barchart,first,15,random,shortest,16,TRUE,TRUE,TRUE,TRUE,study,TRUE
1527,63767a851344bd887e00249e,1965,1,17,barchart-first-18-double-shortest-17,right,shortest,double,dual,2026-03-18T15:05:47Z,barchart,first,18,double,shortest,17,TRUE,TRUE,TRUE,TRUE,study,TRUE
1528,63767a851344bd887e00249e,2403,1,18,barchart-first-06-double-shortest-18,left,shortest,double,dual,2026-03-18T15:05:51Z,barchart,first,6,double,shortest,18,TRUE,TRUE,TRUE,TRUE,study,TRUE
1529,63767a851344bd887e00249e,3241,1,19,barchart-first-31-double-shortest-19,right,shortest,double,dual,2026-03-18T15:05:56Z,barchart,first,31,double,shortest,19,TRUE,TRUE,TRUE,TRUE,study,TRUE
1530,63767a851344bd887e00249e,4211,1,20,barchart-first-25-same-shortest-20,right,shortest,same,dual,2026-03-18T15:06:03Z,barchart,first,25,same,shortest,20,TRUE,TRUE,TRUE,TRUE,study,TRUE
1531,63767a851344bd887e00249e,1963,1,21,barchart-first-25-random-shortest-21,right,shortest,random,dual,2026-03-18T15:06:07Z,barchart,first,25,random,shortest,21,TRUE,TRUE,TRUE,TRUE,study,TRUE
1532,63767a851344bd887e00249e,1407,1,22,barchart-first-16-random-shortest-22,right,shortest,random,dual,2026-03-18T15:06:10Z,barchart,first,16,random,shortest,22,TRUE,TRUE,TRUE,TRUE,study,TRUE
1533,63767a851344bd887e00249e,1582,1,23,barchart-first-10-random-shortest-23,left,shortest,random,dual,2026-03-18T15:06:14Z,barchart,first,10,random,shortest,23,TRUE,TRUE,TRUE,TRUE,study,TRUE
1534,63767a851344bd887e00249e,3169,1,24,barchart-first-06-same-shortest-24,left,shortest,same,dual,2026-03-18T15:07:09Z,barchart,first,6,same,shortest,24,TRUE,TRUE,TRUE,TRUE,study,TRUE
1535,63767a851344bd887e00249e,1950,1,25,barchart-first-00-double-shortest-25,left,shortest,double,dual,2026-03-18T15:07:13Z,barchart,first,0,double,shortest,25,TRUE,TRUE,TRUE,TRUE,study,TRUE
1536,63767a851344bd887e00249e,1678,1,26,barchart-first-08-double-shortest-26,left,shortest,double,dual,2026-03-18T15:07:16Z,barchart,first,8,double,shortest,26,TRUE,TRUE,TRUE,TRUE,study,TRUE
1537,63767a851344bd887e00249e,1576,1,27,barchart-first-30-double-shortest-27,left,shortest,double,dual,2026-03-18T15:07:19Z,barchart,first,30,double,shortest,27,TRUE,TRUE,TRUE,TRUE,study,TRUE
1538,63767a851344bd887e00249e,2431,1,28,barchart-first-12-random-shortest-28,left,shortest,random,dual,2026-03-18T15:07:23Z,barchart,first,12,random,shortest,28,TRUE,TRUE,TRUE,TRUE,study,TRUE
1539,63767a851344bd887e00249e,4114,1,29,barchart-first-27-same-shortest-29,right,shortest,same,dual,2026-03-18T15:07:29Z,barchart,first,27,same,shortest,29,TRUE,TRUE,TRUE,TRUE,study,TRUE
1540,63767a851344bd887e00249e,3049,0,30,barchart-first-07-double-shortest-30,right,shortest,double,dual,2026-03-18T15:07:34Z,barchart,first,7,double,shortest,30,TRUE,TRUE,TRUE,TRUE,study,TRUE
1541,63767a851344bd887e00249e,1834,1,31,barchart-first-31-same-shortest-31,right,shortest,same,dual,2026-03-18T15:07:39Z,barchart,first,31,same,shortest,31,TRUE,TRUE,TRUE,TRUE,study,TRUE
1542,63767a851344bd887e00249e,1893,1,32,barchart-first-20-random-shortest-32,right,shortest,random,dual,2026-03-18T15:07:43Z,barchart,first,20,random,shortest,32,TRUE,TRUE,TRUE,TRUE,study,TRUE
1543,63767a851344bd887e00249e,1503,1,33,barchart-first-23-same-shortest-33,right,shortest,same,dual,2026-03-18T15:07:46Z,barchart,first,23,same,shortest,33,TRUE,TRUE,TRUE,TRUE,study,TRUE
1544,63767a851344bd887e00249e,1893,1,34,barchart-first-23-random-shortest-34,right,shortest,random,dual,2026-03-18T15:07:49Z,barchart,first,23,random,shortest,34,TRUE,TRUE,TRUE,TRUE,study,TRUE
1545,63767a851344bd887e00249e,1752,1,35,barchart-first-11-random-shortest-35,right,shortest,random,dual,2026-03-18T15:07:53Z,barchart,first,11,random,shortest,35,TRUE,TRUE,TRUE,TRUE,study,TRUE
1546,63767a851344bd887e00249e,1473,1,36,barchart-first-05-same-shortest-36,left,shortest,same,dual,2026-03-18T15:07:57Z,barchart,first,5,same,shortest,36,TRUE,TRUE,TRUE,TRUE,study,TRUE
1547,63767a851344bd887e00249e,2521,1,37,barchart-first-22-double-shortest-37,right,shortest,double,dual,2026-03-18T15:08:01Z,barchart,first,22,double,shortest,37,TRUE,TRUE,TRUE,TRUE,study,TRUE
1548,63767a851344bd887e00249e,3443,1,38,barchart-first-30-same-shortest-38,left,shortest,same,dual,2026-03-18T15:08:08Z,barchart,first,30,same,shortest,38,TRUE,TRUE,TRUE,TRUE,study,TRUE
1549,63767a851344bd887e00249e,1437,1,39,barchart-first-19-double-shortest-39,left,shortest,double,dual,2026-03-18T15:08:11Z,barchart,first,19,double,shortest,39,TRUE,TRUE,TRUE,TRUE,study,TRUE
1550,63767a851344bd887e00249e,1271,1,40,barchart-first-18-random-shortest-40,right,shortest,random,dual,2026-03-18T15:08:14Z,barchart,first,18,random,shortest,40,TRUE,TRUE,TRUE,TRUE,study,TRUE
1551,63767a851344bd887e00249e,1722,1,41,barchart-first-11-double-shortest-41,right,shortest,double,dual,2026-03-18T15:08:18Z,barchart,first,11,double,shortest,41,TRUE,TRUE,TRUE,TRUE,study,TRUE
1552,63767a851344bd887e00249e,1859,1,42,barchart-first-06-random-shortest-42,left,shortest,random,dual,2026-03-18T15:08:22Z,barchart,first,6,random,shortest,42,TRUE,TRUE,TRUE,TRUE,study,TRUE
1553,63767a851344bd887e00249e,1881,1,43,barchart-first-01-same-shortest-43,right,shortest,same,dual,2026-03-18T15:08:25Z,barchart,first,1,same,shortest,43,TRUE,TRUE,TRUE,TRUE,study,TRUE
1554,63767a851344bd887e00249e,1427,1,44,barchart-first-21-double-shortest-44,left,shortest,double,dual,2026-03-18T15:08:28Z,barchart,first,21,double,shortest,44,TRUE,TRUE,TRUE,TRUE,study,TRUE
1555,63767a851344bd887e00249e,1552,1,45,barchart-first-21-same-shortest-45,left,shortest,same,dual,2026-03-18T15:08:32Z,barchart,first,21,same,shortest,45,TRUE,TRUE,TRUE,TRUE,study,TRUE
1556,63767a851344bd887e00249e,1332,1,46,barchart-first-29-double-shortest-46,left,shortest,double,dual,2026-03-18T15:08:35Z,barchart,first,29,double,shortest,46,TRUE,TRUE,TRUE,TRUE,study,TRUE
1557,63767a851344bd887e00249e,6769,1,47,barchart-first-24-random-shortest-47,left,shortest,random,dual,2026-03-18T15:08:43Z,barchart,first,24,random,shortest,47,TRUE,TRUE,TRUE,TRUE,study,TRUE
1558,63767a851344bd887e00249e,1663,1,48,barchart-second-28-random-tallest-0,right,tallest,random,dual,2026-03-18T15:09:18Z,barchart,second,28,random,tallest,0,TRUE,TRUE,TRUE,TRUE,study,TRUE
1559,63767a851344bd887e00249e,1882,1,49,barchart-second-16-same-tallest-1,left,tallest,same,dual,2026-03-18T15:09:22Z,barchart,second,16,same,tallest,1,TRUE,TRUE,TRUE,TRUE,study,TRUE
1560,63767a851344bd887e00249e,1323,1,50,barchart-second-22-same-tallest-2,right,tallest,same,dual,2026-03-18T15:09:25Z,barchart,second,22,same,tallest,2,TRUE,TRUE,TRUE,TRUE,study,TRUE
1561,63767a851344bd887e00249e,1697,1,51,barchart-second-10-double-tallest-3,right,tallest,double,dual,2026-03-18T15:09:29Z,barchart,second,10,double,tallest,3,TRUE,TRUE,TRUE,TRUE,study,TRUE
1562,63767a851344bd887e00249e,2080,1,52,barchart-second-27-double-tallest-4,right,tallest,double,dual,2026-03-18T15:09:33Z,barchart,second,27,double,tallest,4,TRUE,TRUE,TRUE,TRUE,study,TRUE
1564,63767a851344bd887e00249e,1261,1,53,barchart-second-24-same-tallest-5,right,tallest,same,dual,2026-03-18T15:09:35Z,barchart,second,24,same,tallest,5,TRUE,TRUE,TRUE,TRUE,study,TRUE
1567,63767a851344bd887e00249e,1964,1,54,barchart-second-28-same-tallest-6,right,tallest,same,dual,2026-03-18T15:09:40Z,barchart,second,28,same,tallest,6,TRUE,TRUE,TRUE,TRUE,study,TRUE
1569,63767a851344bd887e00249e,1117,1,55,barchart-second-09-random-tallest-7,left,tallest,random,dual,2026-03-18T15:09:43Z,barchart,second,9,random,tallest,7,TRUE,TRUE,TRUE,TRUE,study,TRUE
1571,63767a851344bd887e00249e,2535,1,56,barchart-second-26-double-tallest-8,left,tallest,double,dual,2026-03-18T15:09:47Z,barchart,second,26,double,tallest,8,TRUE,TRUE,TRUE,TRUE,study,TRUE
1575,63767a851344bd887e00249e,1667,1,57,barchart-second-27-random-tallest-9,right,tallest,random,dual,2026-03-18T15:09:50Z,barchart,second,27,random,tallest,9,TRUE,TRUE,TRUE,TRUE,study,TRUE
1577,63767a851344bd887e00249e,1110,1,58,barchart-second-02-double-tallest-10,left,tallest,double,dual,2026-03-18T15:09:53Z,barchart,second,2,double,tallest,10,TRUE,TRUE,TRUE,TRUE,study,TRUE
1578,63767a851344bd887e00249e,1054,1,59,barchart-second-26-same-tallest-11,left,tallest,same,dual,2026-03-18T15:09:56Z,barchart,second,26,same,tallest,11,TRUE,TRUE,TRUE,TRUE,study,TRUE
1582,63767a851344bd887e00249e,1312,1,60,barchart-second-16-double-tallest-12,left,tallest,double,dual,2026-03-18T15:10:00Z,barchart,second,16,double,tallest,12,TRUE,TRUE,TRUE,TRUE,study,TRUE
1584,63767a851344bd887e00249e,2370,1,61,barchart-second-22-random-tallest-13,right,tallest,random,dual,2026-03-18T15:10:04Z,barchart,second,22,random,tallest,13,TRUE,TRUE,TRUE,TRUE,study,TRUE
1586,63767a851344bd887e00249e,1017,1,62,barchart-second-04-random-tallest-14,left,tallest,random,dual,2026-03-18T15:10:08Z,barchart,second,4,random,tallest,14,TRUE,TRUE,TRUE,TRUE,study,TRUE
1589,63767a851344bd887e00249e,1109,1,63,barchart-second-28-double-tallest-15,right,tallest,double,dual,2026-03-18T15:10:11Z,barchart,second,28,double,tallest,15,TRUE,TRUE,TRUE,TRUE,study,TRUE
1593,63767a851344bd887e00249e,1401,1,64,barchart-second-17-random-tallest-16,left,tallest,random,dual,2026-03-18T15:10:14Z,barchart,second,17,random,tallest,16,TRUE,TRUE,TRUE,TRUE,study,TRUE
1594,63767a851344bd887e00249e,1714,1,65,barchart-second-17-double-tallest-17,left,tallest,double,dual,2026-03-18T15:10:18Z,barchart,second,17,double,tallest,17,TRUE,TRUE,TRUE,TRUE,study,TRUE
1596,63767a851344bd887e00249e,1133,1,66,barchart-second-00-same-tallest-18,right,tallest,same,dual,2026-03-18T15:10:20Z,barchart,second,0,same,tallest,18,TRUE,TRUE,TRUE,TRUE,study,TRUE
1598,63767a851344bd887e00249e,1095,1,67,barchart-second-15-double-tallest-19,right,tallest,double,dual,2026-03-18T15:10:23Z,barchart,second,15,double,tallest,19,TRUE,TRUE,TRUE,TRUE,study,TRUE
1600,63767a851344bd887e00249e,1010,1,68,barchart-second-07-same-tallest-20,left,tallest,same,dual,2026-03-18T15:10:26Z,barchart,second,7,same,tallest,20,TRUE,TRUE,TRUE,TRUE,study,TRUE
1603,63767a851344bd887e00249e,1026,1,69,barchart-second-04-double-tallest-21,left,tallest,double,dual,2026-03-18T15:10:32Z,barchart,second,4,double,tallest,21,TRUE,TRUE,TRUE,TRUE,study,TRUE
1604,63767a851344bd887e00249e,1020,1,70,barchart-second-13-random-tallest-22,left,tallest,random,dual,2026-03-18T15:10:35Z,barchart,second,13,random,tallest,22,TRUE,TRUE,TRUE,TRUE,study,TRUE
1606,63767a851344bd887e00249e,1817,1,71,barchart-second-01-random-tallest-23,left,tallest,random,dual,2026-03-18T15:10:38Z,barchart,second,1,random,tallest,23,TRUE,TRUE,TRUE,TRUE,study,TRUE
1612,63767a851344bd887e00249e,1438,1,72,barchart-second-09-double-tallest-24,left,tallest,double,dual,2026-03-18T15:10:54Z,barchart,second,9,double,tallest,24,TRUE,TRUE,TRUE,TRUE,study,TRUE
1614,63767a851344bd887e00249e,1768,1,73,barchart-second-19-random-tallest-25,right,tallest,random,dual,2026-03-18T15:10:57Z,barchart,second,19,random,tallest,25,TRUE,TRUE,TRUE,TRUE,study,TRUE
1617,63767a851344bd887e00249e,1822,1,74,barchart-second-19-same-tallest-26,right,tallest,same,dual,2026-03-18T15:11:01Z,barchart,second,19,same,tallest,26,TRUE,TRUE,TRUE,TRUE,study,TRUE
1619,63767a851344bd887e00249e,1617,1,75,barchart-second-07-random-tallest-27,left,tallest,random,dual,2026-03-18T15:11:05Z,barchart,second,7,random,tallest,27,TRUE,TRUE,TRUE,TRUE,study,TRUE
1621,63767a851344bd887e00249e,1279,1,76,barchart-second-10-same-tallest-28,right,tallest,same,dual,2026-03-18T15:11:08Z,barchart,second,10,same,tallest,28,TRUE,TRUE,TRUE,TRUE,study,TRUE
1625,63767a851344bd887e00249e,1483,1,77,barchart-second-15-same-tallest-29,right,tallest,same,dual,2026-03-18T15:11:14Z,barchart,second,15,same,tallest,29,TRUE,TRUE,TRUE,TRUE,study,TRUE
1629,63767a851344bd887e00249e,2665,1,78,barchart-second-00-random-tallest-30,right,tallest,random,dual,2026-03-18T15:11:18Z,barchart,second,0,random,tallest,30,TRUE,TRUE,TRUE,TRUE,study,TRUE
1630,63767a851344bd887e00249e,1764,1,79,barchart-second-14-double-tallest-31,left,tallest,double,dual,2026-03-18T15:11:22Z,barchart,second,14,double,tallest,31,TRUE,TRUE,TRUE,TRUE,study,TRUE
1633,63767a851344bd887e00249e,2568,1,80,barchart-second-02-same-tallest-32,left,tallest,same,dual,2026-03-18T15:11:26Z,barchart,second,2,same,tallest,32,TRUE,TRUE,TRUE,TRUE,study,TRUE
1636,63767a851344bd887e00249e,1078,1,81,barchart-second-20-double-tallest-33,right,tallest,double,dual,2026-03-18T15:11:29Z,barchart,second,20,double,tallest,33,TRUE,TRUE,TRUE,TRUE,study,TRUE
1640,63767a851344bd887e00249e,1092,1,82,barchart-second-17-same-tallest-34,left,tallest,same,dual,2026-03-18T15:11:32Z,barchart,second,17,same,tallest,34,TRUE,TRUE,TRUE,TRUE,study,TRUE
1641,63767a851344bd887e00249e,815,1,83,barchart-second-08-same-tallest-35,left,tallest,same,dual,2026-03-18T15:11:35Z,barchart,second,8,same,tallest,35,TRUE,TRUE,TRUE,TRUE,study,TRUE
1642,63767a851344bd887e00249e,1041,1,84,barchart-second-20-same-tallest-36,right,tallest,same,dual,2026-03-18T15:11:37Z,barchart,second,20,same,tallest,36,TRUE,TRUE,TRUE,TRUE,study,TRUE
1643,63767a851344bd887e00249e,1188,1,85,barchart-second-13-same-tallest-37,left,tallest,same,dual,2026-03-18T15:11:41Z,barchart,second,13,same,tallest,37,TRUE,TRUE,TRUE,TRUE,study,TRUE
1644,63767a851344bd887e00249e,992,1,86,barchart-second-03-same-tallest-38,left,tallest,same,dual,2026-03-18T15:11:44Z,barchart,second,3,same,tallest,38,TRUE,TRUE,TRUE,TRUE,study,TRUE
1645,63767a851344bd887e00249e,1028,1,87,barchart-second-05-random-tallest-39,right,tallest,random,dual,2026-03-18T15:11:48Z,barchart,second,5,random,tallest,39,TRUE,TRUE,TRUE,TRUE,study,TRUE
1647,63767a851344bd887e00249e,1220,1,88,barchart-second-12-double-tallest-40,right,tallest,double,dual,2026-03-18T15:11:50Z,barchart,second,12,double,tallest,40,TRUE,TRUE,TRUE,TRUE,study,TRUE
1649,63767a851344bd887e00249e,947,1,89,barchart-second-03-random-tallest-41,left,tallest,random,dual,2026-03-18T15:11:53Z,barchart,second,3,random,tallest,41,TRUE,TRUE,TRUE,TRUE,study,TRUE
1650,63767a851344bd887e00249e,1618,1,90,barchart-second-05-double-tallest-42,right,tallest,double,dual,2026-03-18T15:11:57Z,barchart,second,5,double,tallest,42,TRUE,TRUE,TRUE,TRUE,study,TRUE
1654,63767a851344bd887e00249e,1392,1,91,barchart-second-30-random-tallest-43,right,tallest,random,dual,2026-03-18T15:12:01Z,barchart,second,30,random,tallest,43,TRUE,TRUE,TRUE,TRUE,study,TRUE
1657,63767a851344bd887e00249e,1168,1,92,barchart-second-24-double-tallest-44,right,tallest,double,dual,2026-03-18T15:12:04Z,barchart,second,24,double,tallest,44,TRUE,TRUE,TRUE,TRUE,study,TRUE
1658,63767a851344bd887e00249e,1683,1,93,barchart-second-31-random-tallest-45,right,tallest,random,dual,2026-03-18T15:12:08Z,barchart,second,31,random,tallest,45,TRUE,TRUE,TRUE,TRUE,study,TRUE
1660,63767a851344bd887e00249e,1635,1,94,barchart-second-13-double-tallest-46,left,tallest,double,dual,2026-03-18T15:12:11Z,barchart,second,13,double,tallest,46,TRUE,TRUE,TRUE,TRUE,study,TRUE
1661,63767a851344bd887e00249e,1962,1,95,barchart-second-29-random-tallest-47,left,tallest,random,dual,2026-03-18T15:12:14Z,barchart,second,29,random,tallest,47,TRUE,TRUE,TRUE,TRUE,study,TRUE
709,63c047ef36e1348b19bb8010,4915,1,0,barchart-first-13-random-shortest-0,left,shortest,random,single,2026-03-17T21:04:42Z,barchart,first,13,random,shortest,0,TRUE,TRUE,TRUE,TRUE,study,TRUE
712,63c047ef36e1348b19bb8010,3136,1,1,barchart-first-01-random-shortest-1,right,shortest,random,single,2026-03-17T21:04:46Z,barchart,first,1,random,shortest,1,TRUE,TRUE,TRUE,TRUE,study,TRUE
714,63c047ef36e1348b19bb8010,1401,1,2,barchart-first-12-double-shortest-2,left,shortest,double,single,2026-03-17T21:04:48Z,barchart,first,12,double,shortest,2,TRUE,TRUE,TRUE,TRUE,study,TRUE
716,63c047ef36e1348b19bb8010,1590,1,3,barchart-first-31-double-shortest-3,right,shortest,double,single,2026-03-17T21:04:50Z,barchart,first,31,double,shortest,3,TRUE,TRUE,TRUE,TRUE,study,TRUE
717,63c047ef36e1348b19bb8010,1187,1,4,barchart-first-08-double-shortest-4,left,shortest,double,single,2026-03-17T21:04:52Z,barchart,first,8,double,shortest,4,TRUE,TRUE,TRUE,TRUE,study,TRUE
719,63c047ef36e1348b19bb8010,1820,1,5,barchart-first-16-random-shortest-5,right,shortest,random,single,2026-03-17T21:04:55Z,barchart,first,16,random,shortest,5,TRUE,TRUE,TRUE,TRUE,study,TRUE
721,63c047ef36e1348b19bb8010,1674,1,6,barchart-first-02-double-shortest-6,right,shortest,double,single,2026-03-17T21:04:57Z,barchart,first,2,double,shortest,6,TRUE,TRUE,TRUE,TRUE,study,TRUE
724,63c047ef36e1348b19bb8010,3378,1,7,barchart-first-22-double-shortest-7,right,shortest,double,single,2026-03-17T21:05:01Z,barchart,first,22,double,shortest,7,TRUE,TRUE,TRUE,TRUE,study,TRUE
726,63c047ef36e1348b19bb8010,1250,1,8,barchart-first-13-same-shortest-8,left,shortest,same,single,2026-03-17T21:05:03Z,barchart,first,13,same,shortest,8,TRUE,TRUE,TRUE,TRUE,study,TRUE
729,63c047ef36e1348b19bb8010,2185,1,9,barchart-first-00-random-shortest-9,left,shortest,random,single,2026-03-17T21:05:05Z,barchart,first,0,random,shortest,9,TRUE,TRUE,TRUE,TRUE,study,TRUE
732,63c047ef36e1348b19bb8010,1520,1,10,barchart-first-28-random-shortest-10,right,shortest,random,single,2026-03-17T21:05:08Z,barchart,first,28,random,shortest,10,TRUE,TRUE,TRUE,TRUE,study,TRUE
737,63c047ef36e1348b19bb8010,2368,1,11,barchart-first-18-random-shortest-11,right,shortest,random,single,2026-03-17T21:05:11Z,barchart,first,18,random,shortest,11,TRUE,TRUE,TRUE,TRUE,study,TRUE
740,63c047ef36e1348b19bb8010,1562,1,12,barchart-first-31-random-shortest-12,right,shortest,random,single,2026-03-17T21:05:13Z,barchart,first,31,random,shortest,12,TRUE,TRUE,TRUE,TRUE,study,TRUE
743,63c047ef36e1348b19bb8010,1282,1,13,barchart-first-11-random-shortest-13,right,shortest,random,single,2026-03-17T21:05:15Z,barchart,first,11,random,shortest,13,TRUE,TRUE,TRUE,TRUE,study,TRUE
747,63c047ef36e1348b19bb8010,2444,1,14,barchart-first-20-same-shortest-14,right,shortest,same,single,2026-03-17T21:05:18Z,barchart,first,20,same,shortest,14,TRUE,TRUE,TRUE,TRUE,study,TRUE
750,63c047ef36e1348b19bb8010,1116,1,15,barchart-first-05-same-shortest-15,left,shortest,same,single,2026-03-17T21:05:19Z,barchart,first,5,same,shortest,15,TRUE,TRUE,TRUE,TRUE,study,TRUE
753,63c047ef36e1348b19bb8010,1433,1,16,barchart-first-01-same-shortest-16,right,shortest,same,single,2026-03-17T21:05:21Z,barchart,first,1,same,shortest,16,TRUE,TRUE,TRUE,TRUE,study,TRUE
757,63c047ef36e1348b19bb8010,1763,1,17,barchart-first-15-double-shortest-17,right,shortest,double,single,2026-03-17T21:05:24Z,barchart,first,15,double,shortest,17,TRUE,TRUE,TRUE,TRUE,study,TRUE
760,63c047ef36e1348b19bb8010,1621,1,18,barchart-first-09-same-shortest-18,left,shortest,same,single,2026-03-17T21:05:26Z,barchart,first,9,same,shortest,18,TRUE,TRUE,TRUE,TRUE,study,TRUE
763,63c047ef36e1348b19bb8010,1238,1,19,barchart-first-09-double-shortest-19,left,shortest,double,single,2026-03-17T21:05:28Z,barchart,first,9,double,shortest,19,TRUE,TRUE,TRUE,TRUE,study,TRUE
766,63c047ef36e1348b19bb8010,1612,1,20,barchart-first-23-random-shortest-20,right,shortest,random,single,2026-03-17T21:05:30Z,barchart,first,23,random,shortest,20,TRUE,TRUE,TRUE,TRUE,study,TRUE
769,63c047ef36e1348b19bb8010,1686,1,21,barchart-first-31-same-shortest-21,right,shortest,same,single,2026-03-17T21:05:32Z,barchart,first,31,same,shortest,21,TRUE,TRUE,TRUE,TRUE,study,TRUE
773,63c047ef36e1348b19bb8010,1352,1,22,barchart-first-18-double-shortest-22,right,shortest,double,single,2026-03-17T21:05:34Z,barchart,first,18,double,shortest,22,TRUE,TRUE,TRUE,TRUE,study,TRUE
776,63c047ef36e1348b19bb8010,1287,1,23,barchart-first-27-random-shortest-23,right,shortest,random,single,2026-03-17T21:05:36Z,barchart,first,27,random,shortest,23,TRUE,TRUE,TRUE,TRUE,study,TRUE
785,63c047ef36e1348b19bb8010,2969,1,24,barchart-first-03-same-shortest-24,right,shortest,same,single,2026-03-17T21:05:49Z,barchart,first,3,same,shortest,24,TRUE,TRUE,TRUE,TRUE,study,TRUE
